1.434987675e+12,73.0
1.434995455e+12,73.0
1.435003235e+12,73.0
1.435011015e+12,73.0
1.435018795e+12,73.0
1.435026575e+12,73.0
1.435034355e+12,73.0
1.435042135e+12,73.0
1.435049915e+12,73.0
1.435057695e+12,73.0
1.435065476e+12,73.0
1.435073256e+12,73.0
1.435081036e+12,73.0
1.435088816e+12,73.0
1.435096596e+12,73.0
1.435104376e+12,73.0
1.435112156e+12,73.0
1.435119936e+12,73.0
1.435127716e+12,73.0
1.435135496e+12,73.0
1.435143276e+12,73.0
1.435151056e+12,73.0
1.435158836e+12,73.0
1.435166616e+12,73.0
1.435174396e+12,73.0
1.435182177e+12,73.0
1.435189957e+12,73.0
1.435197737e+12,73.0
1.435205517e+12,73.0
1.435213297e+12,73.0
1.435221077e+12,73.0
1.435228857e+12,73.0
1.435236637e+12,73.0
1.435244417e+12,73.0
1.435252197e+12,73.0
1.435259977e+12,73.0
1.435267757e+12,73.0
1.435275537e+12,73.0
1.435283317e+12,73.0
1.435291097e+12,73.0
1.435298878e+12,73.0
1.435306658e+12,73.0
1.435314438e+12,73.0
1.435322218e+12,73.0
1.435329998e+12,73.0
1.435337778e+12,73.0
1.435345558e+12,73.0
1.435353338e+12,73.0
1.435361118e+12,73.0
1.435368898e+12,73.0
1.435376678e+12,73.0
1.435384458e+12,73.0
1.435392238e+12,73.0
1.435400018e+12,73.0
1.435407798e+12,73.0
1.435415578e+12,73.0
1.435423359e+12,73.0
1.435431139e+12,73.0
1.435438919e+12,73.0
1.435446699e+12,73.0
1.435454479e+12,73.0
1.435462259e+12,73.0
1.435470039e+12,73.0
1.435477819e+12,73.0
1.435485599e+12,73.0
1.435493379e+12,73.0
1.435501159e+12,73.0
1.435508939e+12,73.0
1.435516719e+12,73.0
1.435524499e+12,73.0
1.435532279e+12,73.0
1.43554006e+12,73.0
1.43554784e+12,73.0
1.43555562e+12,73.0
1.4355634e+12,73.0
1.43557118e+12,73.0
1.43557896e+12,73.0
1.43558674e+12,73.0
1.43559452e+12,73.0
1.4356023e+12,73.0
1.43561008e+12,73.0
1.43561786e+12,73.0
1.43562564e+12,73.0
1.43563342e+12,73.0
1.4356412e+12,73.0
1.43564898e+12,73.0
1.435656761e+12,73.0
1.435664541e+12,73.0
1.435672321e+12,73.0
1.435680101e+12,73.0
1.435687881e+12,73.0
1.435695661e+12,73.0
1.435703441e+12,73.0
1.435711221e+12,73.0
1.435719001e+12,73.0
1.435726781e+12,73.0
1.435734561e+12,73.0
1.435742341e+12,73.0
1.435750121e+12,73.0
1.435758013e+12,73.0
1.435765793e+12,73.0
1.435773573e+12,73.0
1.435781353e+12,73.0
1.435789133e+12,73.0
1.435796913e+12,73.0
1.435804693e+12,73.0
1.435812473e+12,73.0
1.435820253e+12,73.0
1.435828033e+12,73.0
1.435835813e+12,73.0
1.435843593e+12,73.0
1.435851373e+12,73.0
1.435859153e+12,73.0
1.435866934e+12,73.0
1.435874714e+12,73.0
1.435882494e+12,73.0
1.435890274e+12,73.0
1.435898054e+12,73.0
1.435905834e+12,73.0
1.435913614e+12,73.0
1.435921394e+12,73.0
1.435929174e+12,73.0
1.435936954e+12,73.0
1.435944734e+12,73.0
1.435952514e+12,73.0
1.435960294e+12,73.0
1.435968074e+12,73.0
1.435975854e+12,73.0
1.435983635e+12,73.0
1.435991415e+12,73.0
1.435999195e+12,73.0
1.436006975e+12,73.0
1.436014755e+12,73.0
1.436022535e+12,73.0
1.436030315e+12,73.0
1.436038095e+12,73.0
1.436045875e+12,73.0
1.436053655e+12,73.0
1.436061435e+12,73.0
1.436069215e+12,73.0
1.436076995e+12,73.0
1.436163698e+12,73.0
1.436171478e+12,73.0
1.436179259e+12,73.0
1.436187039e+12,73.0
1.436194819e+12,73.0
1.436202599e+12,73.0
1.436210379e+12,73.0
1.436218159e+12,73.0
1.436225939e+12,73.0
1.436233719e+12,73.0
1.436241499e+12,73.0
1.436249279e+12,73.0
1.436257059e+12,73.0
1.436264839e+12,73.0
1.436272619e+12,73.0
1.436280399e+12,73.0
1.43628818e+12,73.0
1.43629705e+12,73.0
1.436310724e+12,73.0
1.436318504e+12,73.0
1.436326284e+12,73.0
1.436334064e+12,73.0
1.436341844e+12,73.0
1.436349624e+12,73.0
1.436357404e+12,73.0
1.436365184e+12,73.0
1.436372964e+12,73.0
1.436380744e+12,73.0
1.436388524e+12,73.0
1.436396304e+12,73.0
1.436404084e+12,73.0
1.436411888e+12,73.0
1.436419668e+12,73.0
1.436427448e+12,73.0
1.436435228e+12,73.0
1.436443008e+12,73.0
1.436450788e+12,73.0
1.436458568e+12,73.0
1.436466348e+12,73.0
1.436474128e+12,73.0
1.436481908e+12,73.0
1.436489689e+12,73.0
1.436497469e+12,73.0
1.436505249e+12,73.0
1.436513029e+12,73.0
1.436520809e+12,73.0
1.436528589e+12,73.0
1.436536369e+12,73.0
1.436544149e+12,73.0
1.436551929e+12,73.0
1.436559709e+12,73.0
1.436567489e+12,73.0
1.436575269e+12,73.0
1.436583049e+12,73.0
1.43659083e+12,73.0
1.43659861e+12,73.0
1.43660639e+12,73.0
1.43661417e+12,73.0
1.43662195e+12,73.0
1.43662973e+12,73.0
1.43663751e+12,73.0
1.43664529e+12,73.0
1.43665307e+12,73.0
1.43666085e+12,73.0
1.43666863e+12,73.0
1.43667641e+12,73.0
1.43668419e+12,73.0
1.436691971e+12,73.0
1.436699751e+12,73.0
1.436707531e+12,73.0
1.436715311e+12,73.0
1.436723091e+12,73.0
1.436730871e+12,73.0
1.436738651e+12,73.0
1.436746431e+12,73.0
1.436754211e+12,73.0
1.436761991e+12,73.0
1.436769771e+12,73.0
1.436777551e+12,73.0
1.436785331e+12,73.0
1.436793111e+12,73.0
1.436800892e+12,73.0
1.436808672e+12,73.0
1.436816452e+12,73.0
1.436824232e+12,73.0
1.436832012e+12,73.0
1.436839792e+12,73.0
1.436847572e+12,73.0
1.436855352e+12,73.0
1.436863132e+12,73.0
1.436870912e+12,73.0
1.436878692e+12,73.0
1.436886472e+12,73.0
1.436894253e+12,73.0
1.436902033e+12,73.0
1.436909813e+12,73.0
1.436917593e+12,73.0
1.436925373e+12,73.0
1.436933153e+12,73.0
1.436940933e+12,73.0
